segment_no,vector_row
054622_SEG_CURR_NEXT_00571,8864
054622_SEG_PREV_CURR_00526,8865
054622_SEG_CURR_NEXT_00525,8866
054622_SEG_CURR_NEXT_00524,8867
054622_SEG_PREV_CURR_00525,8868
054235_SEG_TURN_01762,8869
054435_SEG_PREV_CURR_01282,8870
054435_SEG_CURR_NEXT_01281,8871
054435_SEG_TURN_00130,8872
054435_SEG_PREV_CURR_01281,8873
054435_SEG_CURR_NEXT_01280,8874
054435_SEG_TURN_00599,8875
054435_SEG_CURR_NEXT_01282,8876
054435_SEG_PREV_CURR_01283,8877
054345_SEG_TURN_01207,8878
054435_SEG_CURR_NEXT_00129,8879
054435_SEG_PREV_CURR_00130,8880
054435_SEG_PREV_CURR_00599,8881
054435_SEG_CURR_NEXT_00598,8882
054622_SEG_PREV_CURR_00554,8883
054622_SEG_CURR_NEXT_00553,8884
054622_SEG_TURN_00554,8885
054345_SEG_PREV_CURR_01207,8886
054345_SEG_CURR_NEXT_01206,8887
054435_SEG_TURN_00097,8888
054435_SEG_CURR_NEXT_00097,8889
054435_SEG_PREV_CURR_00098,8890
054622_SEG_TURN_03031,8891
054435_SEG_CURR_NEXT_00096,8892
054435_SEG_PREV_CURR_00097,8893
054622_SEG_TURN_03028,8894
054435_SEG_TURN_00115,8895
054622_SEG_CURR_NEXT_03027,8896
054622_SEG_PREV_CURR_03028,8897
054622_SEG_CURR_NEXT_03028,8898
054622_SEG_PREV_CURR_03029,8899
054435_SEG_TURN_01273,8900
054435_SEG_PREV_CURR_01274,8901
054435_SEG_CURR_NEXT_01273,8902
054622_SEG_PREV_CURR_03031,8903
054622_SEG_CURR_NEXT_03030,8904
054435_SEG_PREV_CURR_01273,8905
054435_SEG_CURR_NEXT_01272,8906
054435_SEG_PREV_CURR_00115,8907
054435_SEG_CURR_NEXT_00114,8908
054435_SEG_CURR_NEXT_00100,8909
054435_SEG_PREV_CURR_00101,8910
054435_SEG_PREV_CURR_00102,8911
054435_SEG_CURR_NEXT_00101,8912
054435_SEG_TURN_00101,8913
054435_SEG_PREV_CURR_00116,8914
054435_SEG_CURR_NEXT_00115,8915
054235_SEG_TURN_00148,8916
054345_SEG_TURN_00382,8917
054345_SEG_TURN_01815,8918
054235_SEG_TURN_01756,8919
054519_SEG_TURN_01305,8920
054235_SEG_TURN_00304,8921
054519_SEG_PREV_CURR_01306,8922
054519_SEG_CURR_NEXT_01305,8923
054269_SEG_TURN_00476,8924
054235_SEG_CURR_NEXT_00303,8925
054235_SEG_PREV_CURR_00304,8926
054519_SEG_PREV_CURR_01315,8927
054519_SEG_CURR_NEXT_01314,8928
054235_SEG_PREV_CURR_00305,8929
054235_SEG_CURR_NEXT_00304,8930
054435_SEG_TURN_01286,8931
054269_SEG_PREV_CURR_01420,8932
054269_SEG_CURR_NEXT_01419,8933
054519_SEG_PREV_CURR_01305,8934
054519_SEG_CURR_NEXT_01304,8935
054269_SEG_TURN_01419,8936
054345_SEG_TURN_01817,8937
054345_SEG_PREV_CURR_00383,8938
054345_SEG_CURR_NEXT_00382,8939
054345_SEG_CURR_NEXT_01814,8940
054345_SEG_PREV_CURR_01815,8941
054269_SEG_PREV_CURR_00477,8942
054269_SEG_CURR_NEXT_00476,8943
054622_SEG_TURN_00182,8944
054345_SEG_PREV_CURR_00382,8945
054345_SEG_CURR_NEXT_00381,8946
054235_SEG_PREV_CURR_01757,8947
054235_SEG_CURR_NEXT_01756,8948
054345_SEG_TURN_01572,8949
054519_SEG_TURN_01047,8950
054622_SEG_TURN_02375,8951
054235_SEG_TURN_01291,8952
054269_SEG_TURN_00440,8953
054576_SEG_TURN_03132,8954
054235_SEG_CURR_NEXT_01290,8955
054235_SEG_PREV_CURR_01291,8956
054235_SEG_CURR_NEXT_01291,8957
054235_SEG_PREV_CURR_01292,8958
054576_SEG_PREV_CURR_03132,8959
054576_SEG_CURR_NEXT_03131,8960
054622_SEG_PREV_CURR_02376,8961
054622_SEG_CURR_NEXT_02375,8962
054576_SEG_PREV_CURR_03133,8963
054576_SEG_CURR_NEXT_03132,8964
054519_SEG_TURN_00844,8965
054435_SEG_TURN_00922,8966
054622_SEG_CURR_NEXT_02374,8967
054622_SEG_PREV_CURR_02375,8968
054576_SEG_TURN_03127,8969
054345_SEG_TURN_02512,8970
054345_SEG_PREV_CURR_02513,8971
054345_SEG_CURR_NEXT_02512,8972
054345_SEG_PREV_CURR_02512,8973
054345_SEG_CURR_NEXT_02511,8974
054235_SEG_TURN_01706,8975
054235_SEG_TURN_01332,8976
054235_SEG_PREV_CURR_01706,8977
054235_SEG_CURR_NEXT_01705,8978
054576_SEG_TURN_00369,8979
054519_SEG_TURN_01487,8980
054345_SEG_TURN_01118,8981
054235_SEG_TURN_01297,8982
054235_SEG_CURR_NEXT_01296,8983
054235_SEG_PREV_CURR_01297,8984
054576_SEG_PREV_CURR_00370,8985
054576_SEG_CURR_NEXT_00369,8986
054576_SEG_CURR_NEXT_03127,8987
054576_SEG_PREV_CURR_03128,8988
054576_SEG_CURR_NEXT_00368,8989
054576_SEG_PREV_CURR_00369,8990
054235_SEG_TURN_01293,8991
054435_SEG_CURR_NEXT_00921,8992
054435_SEG_PREV_CURR_00922,8993
054345_SEG_PREV_CURR_01118,8994
054345_SEG_CURR_NEXT_01117,8995
054345_SEG_TURN_01122,8996
054345_SEG_TURN_01190,8997
054235_SEG_CURR_NEXT_01706,8998
054235_SEG_PREV_CURR_01707,8999
054576_SEG_TURN_00663,9000
054622_SEG_TURN_01092,9001
054576_SEG_TURN_03136,9002
054576_SEG_PREV_CURR_00663,9003
054576_SEG_CURR_NEXT_00662,9004
054622_SEG_PREV_CURR_01093,9005
054622_SEG_CURR_NEXT_01092,9006
054576_SEG_CURR_NEXT_03136,9007
054576_SEG_PREV_CURR_03137,9008
054576_SEG_PREV_CURR_03136,9009
054576_SEG_CURR_NEXT_03135,9010
054622_SEG_TURN_01114,9011
054622_SEG_CURR_NEXT_01091,9012
054622_SEG_PREV_CURR_01092,9013
054622_SEG_CURR_NEXT_01113,9014
054622_SEG_PREV_CURR_01114,9015
054435_SEG_TURN_01458,9016
054345_SEG_TURN_01916,9017
054519_SEG_TURN_00138,9018
054519_SEG_PREV_CURR_00138,9019
054519_SEG_CURR_NEXT_00137,9020
054345_SEG_TURN_01182,9021
054345_SEG_PREV_CURR_01916,9022
054345_SEG_CURR_NEXT_01915,9023
054435_SEG_TURN_01299,9024
054576_SEG_PREV_CURR_00664,9025
054576_SEG_CURR_NEXT_00663,9026
054435_SEG_PREV_CURR_01459,9027
054435_SEG_CURR_NEXT_01458,9028
054435_SEG_CURR_NEXT_01457,9029
054435_SEG_PREV_CURR_01458,9030
054269_SEG_TURN_00702,9031
054622_SEG_TURN_01785,9032
054345_SEG_PREV_CURR_01182,9033
054345_SEG_CURR_NEXT_01181,9034
054345_SEG_TURN_01769,9035
054622_SEG_PREV_CURR_01785,9036
054622_SEG_CURR_NEXT_01784,9037
054345_SEG_PREV_CURR_01917,9038
054345_SEG_CURR_NEXT_01916,9039
054519_SEG_PREV_CURR_00139,9040
054519_SEG_CURR_NEXT_00138,9041
054345_SEG_CURR_NEXT_01182,9042
054345_SEG_PREV_CURR_01183,9043
054345_SEG_PREV_CURR_01770,9044
054235_SEG_PREV_CURR_00878,9045
054235_SEG_CURR_NEXT_00877,9046
054235_SEG_TURN_00877,9047
054235_SEG_TURN_00878,9048
054235_SEG_TURN_01468,9049
054622_SEG_TURN_00853,9050
054235_SEG_PREV_CURR_01469,9051
054235_SEG_CURR_NEXT_01468,9052
054235_SEG_PREV_CURR_00877,9053
054235_SEG_CURR_NEXT_00876,9054
054622_SEG_CURR_NEXT_00852,9055
054622_SEG_PREV_CURR_00853,9056
054622_SEG_PREV_CURR_00854,9057
054622_SEG_CURR_NEXT_00853,9058
054235_SEG_TURN_00900,9059
054235_SEG_CURR_NEXT_01467,9060
054235_SEG_PREV_CURR_01468,9061
054235_SEG_PREV_CURR_00900,9062
054235_SEG_CURR_NEXT_00899,9063
054235_SEG_TURN_01482,9064
054622_SEG_TURN_01101,9065
054235_SEG_TURN_01470,9066
054235_SEG_CURR_NEXT_01470,9067
054235_SEG_PREV_CURR_01471,9068
054235_SEG_PREV_CURR_01470,9069
054235_SEG_CURR_NEXT_01469,9070
054235_SEG_CURR_NEXT_00878,9071
054235_SEG_PREV_CURR_00879,9072
054235_SEG_TURN_00871,9073
054235_SEG_TURN_01869,9074
054235_SEG_TURN_00902,9075
054235_SEG_CURR_NEXT_01481,9076
054235_SEG_PREV_CURR_01482,9077
054235_SEG_PREV_CURR_01483,9078
054235_SEG_CURR_NEXT_01482,9079
054235_SEG_PREV_CURR_01870,9080
054235_SEG_CURR_NEXT_01869,9081
054435_SEG_TURN_00782,9082
054435_SEG_TURN_00005,9083
054235_SEG_CURR_NEXT_00870,9084
054235_SEG_PREV_CURR_00871,9085
054622_SEG_CURR_NEXT_01101,9086
054622_SEG_PREV_CURR_01102,9087
054435_SEG_CURR_NEXT_00005,9088
054435_SEG_PREV_CURR_00006,9089
054435_SEG_CURR_NEXT_00782,9090
054435_SEG_PREV_CURR_00783,9091
054235_SEG_CURR_NEXT_00871,9092
054235_SEG_PREV_CURR_00872,9093
054576_SEG_TURN_00517,9094
054622_SEG_TURN_02996,9095
054622_SEG_CURR_NEXT_02996,9096
054622_SEG_PREV_CURR_02997,9097
054622_SEG_CURR_NEXT_02995,9098
054622_SEG_PREV_CURR_02996,9099
054622_SEG_TURN_03009,9100
054622_SEG_CURR_NEXT_03009,9101
054622_SEG_PREV_CURR_03010,9102
054622_SEG_PREV_CURR_03009,9103
054622_SEG_CURR_NEXT_03008,9104
054622_SEG_TURN_02995,9105
054622_SEG_TURN_03005,9106
054345_SEG_TURN_02027,9107
054622_SEG_TURN_03001,9108
054622_SEG_PREV_CURR_03001,9109
054622_SEG_CURR_NEXT_03000,9110
054622_SEG_CURR_NEXT_03001,9111
054622_SEG_PREV_CURR_03002,9112
054622_SEG_CURR_NEXT_03004,9113
054622_SEG_PREV_CURR_03005,9114
054622_SEG_CURR_NEXT_03005,9115
054622_SEG_PREV_CURR_03006,9116
054235_SEG_TURN_00804,9117
054622_SEG_CURR_NEXT_02994,9118
054622_SEG_PREV_CURR_02995,9119
054622_SEG_TURN_03011,9120
054622_SEG_PREV_CURR_03011,9121
054622_SEG_CURR_NEXT_03010,9122
054622_SEG_CURR_NEXT_03011,9123
054622_SEG_PREV_CURR_03012,9124
054622_SEG_TURN_02999,9125
054622_SEG_CURR_NEXT_02999,9126
054622_SEG_PREV_CURR_03000,9127
054345_SEG_PREV_CURR_02027,9128
054345_SEG_CURR_NEXT_02026,9129
054622_SEG_CURR_NEXT_02998,9130
054622_SEG_PREV_CURR_02999,9131
054576_SEG_TURN_00772,9132
054345_SEG_TURN_01917,9133
054576_SEG_CURR_NEXT_00772,9134
054576_SEG_PREV_CURR_00773,9135
054576_SEG_TURN_00678,9136
054235_SEG_TURN_01169,9137
054235_SEG_CURR_NEXT_01169,9138
054235_SEG_PREV_CURR_01170,9139
054235_SEG_CURR_NEXT_01168,9140
054235_SEG_PREV_CURR_01169,9141
054576_SEG_TURN_00099,9142
054576_SEG_CURR_NEXT_00099,9143
054576_SEG_PREV_CURR_00100,9144
054622_SEG_CURR_NEXT_02365,9145
054622_SEG_PREV_CURR_02366,9146
054576_SEG_CURR_NEXT_00433,9147
054576_SEG_PREV_CURR_00434,9148
054622_SEG_TURN_00304,9149
054576_SEG_TURN_00433,9150
054622_SEG_PREV_CURR_00305,9151
054622_SEG_CURR_NEXT_00304,9152
054622_SEG_CURR_NEXT_00303,9153
054622_SEG_PREV_CURR_00304,9154
054269_SEG_TURN_01323,9155
054576_SEG_TURN_02134,9156
054622_SEG_TURN_02365,9157
054576_SEG_PREV_CURR_00099,9158
054576_SEG_CURR_NEXT_00098,9159
054622_SEG_CURR_NEXT_02364,9160
054622_SEG_PREV_CURR_02365,9161
054576_SEG_CURR_NEXT_00432,9162
054576_SEG_PREV_CURR_00433,9163
054576_SEG_TURN_02902,9164
054576_SEG_TURN_02976,9165
054576_SEG_TURN_00804,9166
054576_SEG_TURN_02065,9167
054576_SEG_TURN_01899,9168
054576_SEG_TURN_03004,9169
054576_SEG_CURR_NEXT_00803,9170
054576_SEG_PREV_CURR_00804,9171
054576_SEG_PREV_CURR_02135,9172
054576_SEG_CURR_NEXT_02134,9173
054576_SEG_TURN_02842,9174
054576_SEG_TURN_00171,9175
054576_SEG_TURN_01191,9176
054576_SEG_CURR_NEXT_02531,9177
054576_SEG_PREV_CURR_02532,9178
054576_SEG_TURN_00396,9179
054576_SEG_TURN_01930,9180
054576_SEG_TURN_03247,9181
054576_SEG_TURN_02251,9182
054235_SEG_TURN_01861,9183
054576_SEG_TURN_01220,9184
054622_SEG_TURN_00311,9185
054576_SEG_TURN_00238,9186
054235_SEG_TURN_00230,9187
054269_SEG_TURN_00287,9188
054269_SEG_PREV_CURR_00288,9189
054269_SEG_CURR_NEXT_00287,9190
054269_SEG_CURR_NEXT_00286,9191
054269_SEG_PREV_CURR_00287,9192
054576_SEG_TURN_02837,9193
054576_SEG_CURR_NEXT_02837,9194
054576_SEG_PREV_CURR_02838,9195
054235_SEG_PREV_CURR_00231,9196
054235_SEG_CURR_NEXT_00230,9197
054576_SEG_CURR_NEXT_02836,9198
054576_SEG_PREV_CURR_02837,9199
054235_SEG_PREV_CURR_00230,9200
054235_SEG_CURR_NEXT_00229,9201
054235_SEG_TURN_00214,9202
054235_SEG_CURR_NEXT_00213,9203
054235_SEG_PREV_CURR_00214,9204
054235_SEG_CURR_NEXT_00214,9205
054235_SEG_PREV_CURR_00215,9206
054435_SEG_TURN_00457,9207
054576_SEG_TURN_02827,9208
054269_SEG_TURN_00277,9209
054269_SEG_CURR_NEXT_00277,9210
054269_SEG_PREV_CURR_00278,9211
054269_SEG_PREV_CURR_00277,9212
054269_SEG_CURR_NEXT_00276,9213
054435_SEG_CURR_NEXT_00456,9214
054435_SEG_PREV_CURR_00457,9215
054435_SEG_CURR_NEXT_00457,9216
054435_SEG_PREV_CURR_00458,9217
054576_SEG_PREV_CURR_02827,9218
054576_SEG_CURR_NEXT_02826,9219
054435_SEG_TURN_00455,9220
054435_SEG_CURR_NEXT_00454,9221
054435_SEG_PREV_CURR_00455,9222
054435_SEG_CURR_NEXT_00455,9223
054435_SEG_PREV_CURR_00456,9224
054576_SEG_TURN_03117,9225
054435_SEG_TURN_00479,9226
054435_SEG_TURN_00267,9227
054576_SEG_CURR_NEXT_02827,9228
054576_SEG_PREV_CURR_02828,9229
054435_SEG_CURR_NEXT_00479,9230
054435_SEG_PREV_CURR_00480,9231
054435_SEG_CURR_NEXT_00478,9232
054435_SEG_PREV_CURR_00479,9233
054435_SEG_PREV_CURR_00267,9234
054435_SEG_CURR_NEXT_00266,9235
054576_SEG_PREV_CURR_03118,9236
054345_SEG_TURN_01155,9237
054622_SEG_TURN_00163,9238
054435_SEG_TURN_01200,9239
054576_SEG_TURN_02176,9240
054435_SEG_TURN_01862,9241
054435_SEG_CURR_NEXT_01199,9242
054435_SEG_PREV_CURR_01200,9243
054576_SEG_PREV_CURR_02177,9244
054576_SEG_CURR_NEXT_02176,9245
054435_SEG_CURR_NEXT_01200,9246
054435_SEG_PREV_CURR_01201,9247
054622_SEG_PREV_CURR_00163,9248
054622_SEG_CURR_NEXT_00162,9249
054576_SEG_CURR_NEXT_02175,9250
054576_SEG_PREV_CURR_02176,9251
054435_SEG_PREV_CURR_01862,9252
054435_SEG_CURR_NEXT_01861,9253
054435_SEG_CURR_NEXT_01862,9254
054435_SEG_PREV_CURR_01863,9255
054345_SEG_PREV_CURR_01155,9256
054345_SEG_CURR_NEXT_01154,9257
054622_SEG_PREV_CURR_00164,9258
054622_SEG_CURR_NEXT_00163,9259
054345_SEG_PREV_CURR_01156,9260
054345_SEG_CURR_NEXT_01155,9261
054235_SEG_TURN_00320,9262
054345_SEG_TURN_00328,9263
054345_SEG_TURN_01157,9264
054345_SEG_TURN_01234,9265
054345_SEG_TURN_02034,9266
054345_SEG_TURN_02038,9267
054345_SEG_TURN_00324,9268
054345_SEG_TURN_02060,9269
054345_SEG_TURN_02024,9270
054235_SEG_CURR_NEXT_00320,9271
054235_SEG_PREV_CURR_00321,9272
054345_SEG_TURN_02040,9273
054345_SEG_TURN_00628,9274
054345_SEG_TURN_02030,9275
054345_SEG_TURN_02042,9276
054345_SEG_TURN_02052,9277
054345_SEG_TURN_02050,9278
054345_SEG_TURN_00670,9279
054345_SEG_TURN_02064,9280
054345_SEG_TURN_00634,9281
054345_SEG_TURN_00630,9282
054345_SEG_TURN_02044,9283
054345_SEG_TURN_02660,9284
054345_SEG_CURR_NEXT_02659,9285
054345_SEG_PREV_CURR_02660,9286
054519_SEG_TURN_01281,9287
054519_SEG_TURN_01285,9288
054519_SEG_PREV_CURR_01285,9289
054519_SEG_CURR_NEXT_01284,9290
054519_SEG_CURR_NEXT_01280,9291
054519_SEG_PREV_CURR_01281,9292
054519_SEG_PREV_CURR_01286,9293
054519_SEG_CURR_NEXT_01285,9294
054519_SEG_CURR_NEXT_01281,9295
054519_SEG_PREV_CURR_01282,9296
054519_SEG_TURN_01288,9297
054519_SEG_PREV_CURR_01288,9298
054519_SEG_CURR_NEXT_01287,9299
054519_SEG_TURN_01295,9300
054519_SEG_PREV_CURR_01295,9301
054519_SEG_CURR_NEXT_01294,9302
054519_SEG_PREV_CURR_01289,9303
054519_SEG_CURR_NEXT_01288,9304
054519_SEG_CURR_NEXT_01295,9305
054519_SEG_PREV_CURR_01296,9306
054235_SEG_TURN_01239,9307
054519_SEG_TURN_01273,9308
054519_SEG_CURR_NEXT_01272,9309
054519_SEG_PREV_CURR_01273,9310
054235_SEG_PREV_CURR_01239,9311
054235_SEG_CURR_NEXT_01238,9312
054519_SEG_PREV_CURR_01274,9313
054519_SEG_CURR_NEXT_01273,9314
054235_SEG_PREV_CURR_01240,9315
054235_SEG_CURR_NEXT_01239,9316
054519_SEG_TURN_01294,9317
054519_SEG_TURN_01279,9318
054519_SEG_PREV_CURR_01294,9319
054519_SEG_CURR_NEXT_01293,9320
054519_SEG_CURR_NEXT_01279,9321
054519_SEG_PREV_CURR_01280,9322
054519_SEG_CURR_NEXT_01278,9323
054519_SEG_PREV_CURR_01279,9324
054435_SEG_TURN_00526,9325
054435_SEG_CURR_NEXT_00526,9326
054435_SEG_PREV_CURR_00527,9327
054435_SEG_CURR_NEXT_00525,9328
054435_SEG_PREV_CURR_00526,9329
054519_SEG_TURN_00005,9330
054519_SEG_PREV_CURR_00005,9331
054519_SEG_CURR_NEXT_00004,9332
054519_SEG_PREV_CURR_00006,9333
054519_SEG_CURR_NEXT_00005,9334
054519_SEG_TURN_00929,9335
054235_SEG_TURN_01313,9336
054269_SEG_TURN_01529,9337
054519_SEG_TURN_01112,9338
054519_SEG_CURR_NEXT_01112,9339
054519_SEG_PREV_CURR_01113,9340
054519_SEG_PREV_CURR_01112,9341
054519_SEG_CURR_NEXT_01111,9342
054269_SEG_CURR_NEXT_01529,9343
054269_SEG_PREV_CURR_01530,9344
054269_SEG_PREV_CURR_01529,9345
054269_SEG_CURR_NEXT_01528,9346
054622_SEG_TURN_02213,9347
054622_SEG_TURN_00190,9348
054519_SEG_CURR_NEXT_01110,9349
054519_SEG_PREV_CURR_01111,9350
054622_SEG_CURR_NEXT_02212,9351
054622_SEG_PREV_CURR_02213,9352
054345_SEG_TURN_01576,9353
054576_SEG_TURN_00701,9354
054519_SEG_TURN_00438,9355
054519_SEG_TURN_01110,9356
054519_SEG_PREV_CURR_01110,9357
054519_SEG_CURR_NEXT_01109,9358
054269_SEG_TURN_01633,9359
054622_SEG_CURR_NEXT_02213,9360
054622_SEG_PREV_CURR_02214,9361
054345_SEG_CURR_NEXT_01917,9362
054345_SEG_PREV_CURR_01918,9363
054519_SEG_CURR_NEXT_00437,9364
054519_SEG_PREV_CURR_00438,9365
054622_SEG_TURN_02225,9366
054269_SEG_TURN_00005,9367
054269_SEG_CURR_NEXT_00005,9368
054269_SEG_PREV_CURR_00006,9369
054345_SEG_CURR_NEXT_01575,9370
054345_SEG_PREV_CURR_01576,9371
054269_SEG_TURN_00657,9372
054622_SEG_TURN_00411,9373
054576_SEG_CURR_NEXT_00701,9374
054576_SEG_PREV_CURR_00702,9375
054269_SEG_PREV_CURR_00005,9376
054269_SEG_CURR_NEXT_00004,9377
054519_SEG_TURN_00515,9378
054519_SEG_CURR_NEXT_00514,9379
054519_SEG_PREV_CURR_00515,9380
054519_SEG_CURR_NEXT_00515,9381
054519_SEG_PREV_CURR_00516,9382
054519_SEG_TURN_00501,9383
054519_SEG_CURR_NEXT_00500,9384
054519_SEG_PREV_CURR_00501,9385
054519_SEG_PREV_CURR_00502,9386
054519_SEG_CURR_NEXT_00501,9387
054519_SEG_TURN_00514,9388
054519_SEG_CURR_NEXT_00513,9389
054519_SEG_PREV_CURR_00514,9390
054519_SEG_TURN_00505,9391
054519_SEG_PREV_CURR_00506,9392
054519_SEG_CURR_NEXT_00505,9393
054519_SEG_PREV_CURR_00505,9394
054519_SEG_CURR_NEXT_00504,9395
054269_SEG_TURN_01430,9396
054269_SEG_CURR_NEXT_01430,9397
054269_SEG_PREV_CURR_01431,9398
054269_SEG_CURR_NEXT_01429,9399
054269_SEG_PREV_CURR_01430,9400
054519_SEG_TURN_00509,9401
054519_SEG_CURR_NEXT_00508,9402
054519_SEG_PREV_CURR_00509,9403
054519_SEG_TURN_00502,9404
054519_SEG_PREV_CURR_00510,9405
054519_SEG_CURR_NEXT_00509,9406
054519_SEG_TURN_00519,9407
054519_SEG_CURR_NEXT_00502,9408
054519_SEG_PREV_CURR_00503,9409
054519_SEG_CURR_NEXT_00518,9410
054519_SEG_PREV_CURR_00519,9411
054519_SEG_CURR_NEXT_00519,9412
054519_SEG_PREV_CURR_00520,9413
054519_SEG_TURN_00525,9414
054519_SEG_PREV_CURR_00526,9415
054519_SEG_CURR_NEXT_00525,9416
054519_SEG_CURR_NEXT_00524,9417
054519_SEG_PREV_CURR_00525,9418
054622_SEG_TURN_00575,9419
054622_SEG_TURN_01721,9420
054622_SEG_CURR_NEXT_00574,9421
054622_SEG_PREV_CURR_00575,9422
054622_SEG_CURR_NEXT_00575,9423
054622_SEG_PREV_CURR_00576,9424
054622_SEG_CURR_NEXT_01721,9425
054622_SEG_PREV_CURR_01722,9426
054622_SEG_PREV_CURR_01721,9427
054622_SEG_TURN_02830,9428
054622_SEG_CURR_NEXT_02830,9429
054622_SEG_PREV_CURR_02831,9430
054622_SEG_CURR_NEXT_02829,9431
054622_SEG_PREV_CURR_02830,9432
054269_SEG_TURN_01135,9433
054269_SEG_CURR_NEXT_01134,9434
054269_SEG_PREV_CURR_01135,9435
054435_SEG_TURN_00132,9436
054269_SEG_PREV_CURR_01136,9437
054269_SEG_CURR_NEXT_01135,9438
054519_SEG_TURN_01105,9439
054435_SEG_CURR_NEXT_00132,9440
054435_SEG_PREV_CURR_00133,9441
054435_SEG_TURN_00686,9442
054435_SEG_CURR_NEXT_00131,9443
054435_SEG_PREV_CURR_00132,9444
054235_SEG_TURN_01816,9445
054519_SEG_TURN_00391,9446
054435_SEG_TURN_01160,9447
054235_SEG_CURR_NEXT_01815,9448
054235_SEG_PREV_CURR_01816,9449
054435_SEG_PREV_CURR_01160,9450
054435_SEG_CURR_NEXT_01159,9451
054519_SEG_PREV_CURR_00392,9452
054519_SEG_CURR_NEXT_00391,9453
054519_SEG_PREV_CURR_00391,9454
054519_SEG_CURR_NEXT_00390,9455
054435_SEG_CURR_NEXT_00686,9456
054435_SEG_PREV_CURR_00687,9457
054435_SEG_PREV_CURR_01161,9458
054435_SEG_CURR_NEXT_01160,9459
054519_SEG_PREV_CURR_01105,9460
054519_SEG_CURR_NEXT_01104,9461
054622_SEG_TURN_02733,9462
054235_SEG_CURR_NEXT_01816,9463
054235_SEG_PREV_CURR_01817,9464
054622_SEG_PREV_CURR_02733,9465
054622_SEG_CURR_NEXT_02732,9466
054435_SEG_CURR_NEXT_00685,9467
054435_SEG_PREV_CURR_00686,9468
054622_SEG_PREV_CURR_02734,9469
054622_SEG_CURR_NEXT_02733,9470
054435_SEG_TURN_01337,9471
054345_SEG_TURN_00299,9472
054435_SEG_CURR_NEXT_01346,9473
054435_SEG_PREV_CURR_01347,9474
054576_SEG_TURN_02221,9475
054435_SEG_TURN_01346,9476
054576_SEG_CURR_NEXT_02221,9477
054519_SEG_TURN_00934,9478
054519_SEG_CURR_NEXT_00934,9479
054519_SEG_PREV_CURR_00935,9480
054519_SEG_TURN_00932,9481
054345_SEG_TURN_01924,9482
054519_SEG_PREV_CURR_00934,9483
054519_SEG_CURR_NEXT_00933,9484
054519_SEG_TURN_00279,9485
054519_SEG_PREV_CURR_00932,9486
054519_SEG_CURR_NEXT_00931,9487
054345_SEG_PREV_CURR_01924,9488
054345_SEG_CURR_NEXT_01923,9489
054519_SEG_CURR_NEXT_00932,9490
054519_SEG_PREV_CURR_00933,9491
054622_SEG_TURN_01767,9492
054622_SEG_PREV_CURR_01768,9493
054622_SEG_CURR_NEXT_01767,9494
054345_SEG_TURN_00469,9495
054622_SEG_PREV_CURR_01767,9496
054622_SEG_CURR_NEXT_01766,9497
054345_SEG_PREV_CURR_00470,9498
054345_SEG_CURR_NEXT_00469,9499
054345_SEG_TURN_01480,9500
054519_SEG_TURN_00445,9501
054519_SEG_PREV_CURR_00445,9502
054519_SEG_CURR_NEXT_00444,9503
054519_SEG_PREV_CURR_00446,9504
054519_SEG_CURR_NEXT_00445,9505
054345_SEG_TURN_01468,9506
054235_SEG_TURN_01040,9507
054345_SEG_PREV_CURR_01469,9508
054345_SEG_CURR_NEXT_01468,9509
054235_SEG_CURR_NEXT_01040,9510
054235_SEG_PREV_CURR_01041,9511
054345_SEG_PREV_CURR_01468,9512
054345_SEG_CURR_NEXT_01467,9513
054345_SEG_CURR_NEXT_00468,9514
054345_SEG_PREV_CURR_00469,9515
054519_SEG_TURN_00453,9516
054345_SEG_TURN_01460,9517
054235_SEG_CURR_NEXT_01039,9518
054235_SEG_PREV_CURR_01040,9519
054519_SEG_PREV_CURR_00462,9520
054519_SEG_CURR_NEXT_00461,9521
054345_SEG_PREV_CURR_01461,9522
054345_SEG_CURR_NEXT_01460,9523
054235_SEG_TURN_01388,9524
054519_SEG_CURR_NEXT_00460,9525
054519_SEG_PREV_CURR_00461,9526
054345_SEG_PREV_CURR_01481,9527
054345_SEG_CURR_NEXT_01480,9528
054622_SEG_TURN_01769,9529
054519_SEG_TURN_00461,9530
054519_SEG_TURN_00443,9531
054519_SEG_PREV_CURR_00444,9532
054519_SEG_CURR_NEXT_00443,9533
054345_SEG_PREV_CURR_01460,9534
054345_SEG_CURR_NEXT_01459,9535
054622_SEG_TURN_00963,9536
054519_SEG_CURR_NEXT_01330,9537
054519_SEG_PREV_CURR_01331,9538
054519_SEG_TURN_01322,9539
054519_SEG_PREV_CURR_00467,9540
054519_SEG_CURR_NEXT_00466,9541
054519_SEG_CURR_NEXT_00467,9542
054519_SEG_PREV_CURR_00468,9543
054519_SEG_TURN_00456,9544
054519_SEG_TURN_00682,9545
054519_SEG_TURN_01316,9546
054519_SEG_TURN_01326,9547
054519_SEG_TURN_01328,9548
054519_SEG_TURN_00467,9549
054519_SEG_TURN_00470,9550
054519_SEG_TURN_00688,9551
054519_SEG_TURN_00537,9552
054519_SEG_TURN_00454,9553
054519_SEG_TURN_00464,9554
054519_SEG_TURN_00444,9555
054519_SEG_TURN_00450,9556
054519_SEG_TURN_01310,9557
054519_SEG_TURN_00680,9558
054519_SEG_TURN_00533,9559
054519_SEG_TURN_00452,9560
